"thread_id"	"thread_created_at"	"review_url"	"review_path"	"original_line"	"claim_heading"	"status_at_capture"	"falsifier"	"resolution_state"	"relationship"	"source_change_commit"	"evidence_kind"	"evidence_commit"	"evidence_pr"	"evidence_pr_title"	"evidence_merged_at"	"current_target"	"current_target_identity"	"current_owner_change_commit"	"current_owner_evidence_kind"	"current_owner_evidence_commit"	"current_owner_evidence_pr"	"current_owner_evidence_pr_title"	"current_owner_evidence_merged_at"	"current_owner_change_subject"	"source_change_subject"	"verification_method"
"PRRT_kwDOR3YK5M6ZICHm"	"2026-08-14T00:33:46Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1589#discussion_r3780127145"	"src/amd/r300/vulkan/tests/r3v_source_header_audit.py"	"43"	"scope the upstream holder exception to r300 reg h"	"unassessed"	""	"resolved"	"same-source"	"fedb9fd436261ecfba110054e025171e7cf97f06"	"merged-pr"	"e7e43ffb1719e8abb0b2a470c681e39e48755cc9"	"2025"	"r3v: scope source-header upstream attribution"	"2026-08-29T02:13:09Z"	"src/amd/r300/vulkan/tests/r3v_source_header_audit.py"	"856589c646fb403af78c0d1ded96a27f68b45b64"	"fedb9fd436261ecfba110054e025171e7cf97f06"	"merged-pr"	"e7e43ffb1719e8abb0b2a470c681e39e48755cc9"	"2025"	"r3v: scope source-header upstream attribution"	"2026-08-29T02:13:09Z"	"r3v: scope source-header upstream attribution"	"r3v: scope source-header upstream attribution"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIGc_"	"2026-08-14T00:41:12Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1590#discussion_r3780153392"	"src/amd/r300/common/r300_delivery_route.h"	"34"	"ground the position space contract in a named source"	"unassessed"	""	"resolved"	"moved-source"	"31650bf8e57d52a812104aeb6cc60449099a86d1"	"merged-pr"	"813f5899cd3d315aa4c84213e5be5101fc03f698"	"1978"	"r3v: own the SPIR-V admitters and delivery route policy in vulkan/"	"2026-08-28T06:23:47Z"	"src/amd/r300/vulkan/r3v_delivery_route.h"	"4eb1067105bed23f918130dcccc4abf596dc12c6"	"5d2c2427d6e1ed32355c82da9316f85f1b08c153"	"merged-pr"	"64576961e13c07b5aa82e4b8bd36dad473ef8df8"	"2027"	"r3v: bind route coordinates and producer carrier outcomes"	"2026-08-29T03:09:50Z"	"r3v: separate route coordinates and producer carrier outcomes"	"r3v: own the SPIR-V admitters and delivery route policy in vulkan/"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIX10"	"2026-08-14T01:05:15Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1591#discussion_r3780263174"	"src/amd/r300/common/tests/r300_r2vb_producer_manifest_check.py"	"331"	"validate the exact compiled us block"	"repair-required"	"Payload-corruption and out-of-range poison mutants are both rejected."	"resolved"	"same-source"	"fbc6aeabcb4f309acd75a32455baeca48e76d3a1"	"merged-pr"	"83893aa1effff3aa809218abc7cb96a7347a12b4"	"2033"	"r300: enforce producer stream manifest and arming contracts"	"2026-08-29T05:10:52Z"	"src/amd/r300/common/tests/r300_r2vb_producer_manifest_check.py"	"e4c4491c8eff892b55d7653b4196628176f1765f"	"fbc6aeabcb4f309acd75a32455baeca48e76d3a1"	"merged-pr"	"83893aa1effff3aa809218abc7cb96a7347a12b4"	"2033"	"r300: enforce producer stream manifest and arming contracts"	"2026-08-29T05:10:52Z"	"r300: calibrate producer stream review contracts"	"r300: calibrate producer stream review contracts"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIX14"	"2026-08-14T01:05:15Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1591#discussion_r3780263179"	"src/amd/r300/common/r300_r2vb_producer_manifest.c"	"112"	"replay the generated 64 byte carrier allocation"	"unassessed"	""	"resolved"	"same-source"	"3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83"	"merged-pr"	"3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83"	"1607"	"r3v: stage the FP24 upper-ceiling bisection producer stream"	"2026-08-14T20:08:57Z"	"src/amd/r300/common/r300_r2vb_producer_manifest.c"	"e0e1e097f8f47228ec0e28814b6dd9875b4b64e9"	"3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83"	"merged-pr"	"3bd7c9fc002ee3e0f46ff0f37c8a7a8605ea2a83"	"1607"	"r3v: stage the FP24 upper-ceiling bisection producer stream"	"2026-08-14T20:08:57Z"	"r3v: stage the FP24 upper-ceiling bisection producer stream"	"r3v: stage the FP24 upper-ceiling bisection producer stream"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIX2A"	"2026-08-14T01:05:15Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1591#discussion_r3780263188"	"src/amd/r300/common/r300_r2vb_producer_pass.c"	"392"	"reject fragment binaries that are not the passthrough"	"unassessed"	""	"resolved"	"same-source"	"9eb86a6813450a2433207f2a46fb9087c424c9d2"	"merged-pr"	"e47b90d535ed983d26185a5580aa6480ec4e06a8"	"2037"	"r300: state RS482 FP24 ceiling in producer comment"	"2026-08-29T07:06:48Z"	"src/amd/r300/common/r300_r2vb_producer_pass.c"	"8f4d6e3da893947c6b5cfe42541f605b5d66b4f3"	"9eb86a6813450a2433207f2a46fb9087c424c9d2"	"merged-pr"	"e47b90d535ed983d26185a5580aa6480ec4e06a8"	"2037"	"r300: state RS482 FP24 ceiling in producer comment"	"2026-08-29T07:06:48Z"	"r300: state RS482 FP24 ceiling in producer comment"	"r300: state RS482 FP24 ceiling in producer comment"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIX2C"	"2026-08-14T01:05:15Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1591#discussion_r3780263193"	"src/amd/r300/common/tests/r300_r2vb_producer_manifest_check.py"	"270"	"bound the poison value to one dword"	"repair-required"	"Payload-corruption and out-of-range poison mutants are both rejected."	"resolved"	"same-source"	"fbc6aeabcb4f309acd75a32455baeca48e76d3a1"	"merged-pr"	"83893aa1effff3aa809218abc7cb96a7347a12b4"	"2033"	"r300: enforce producer stream manifest and arming contracts"	"2026-08-29T05:10:52Z"	"src/amd/r300/common/tests/r300_r2vb_producer_manifest_check.py"	"e4c4491c8eff892b55d7653b4196628176f1765f"	"fbc6aeabcb4f309acd75a32455baeca48e76d3a1"	"merged-pr"	"83893aa1effff3aa809218abc7cb96a7347a12b4"	"2033"	"r300: enforce producer stream manifest and arming contracts"	"2026-08-29T05:10:52Z"	"r300: calibrate producer stream review contracts"	"r300: calibrate producer stream review contracts"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIj8E"	"2026-08-14T01:24:56Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1593#discussion_r3780334732"	"docs/hardware/r3v-native-attended-producer-procedure.md"	"53"	"preserve partial poison as an unwritten outcome"	"unassessed"	""	"resolved"	"same-source"	"d34f310ffe1563af46bace03e514488a62f9cb25"	"merged-pr"	"0a689dc6b1200af477f0cbaf3c8a7c1e7da0488a"	"2038"	"r300: separate generic FP24 storage from R2VB identity admission"	"2026-08-29T07:26:25Z"	"docs/hardware/r3v-native-attended-producer-procedure.md"	"3d0fb4fb70127c954bcc704eaf018489ea84f1f4"	"d34f310ffe1563af46bace03e514488a62f9cb25"	"merged-pr"	"0a689dc6b1200af477f0cbaf3c8a7c1e7da0488a"	"2038"	"r300: separate generic FP24 storage from R2VB identity admission"	"2026-08-29T07:26:25Z"	"r300: separate generic FP24 storage from R2VB identity admission"	"r300: separate generic FP24 storage from R2VB identity admission"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIj8I"	"2026-08-14T01:24:56Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1593#discussion_r3780334737"	"docs/hardware/r3v-native-attended-producer-procedure.md"	"38"	"replay the exact producer submit object"	"unassessed"	""	"resolved"	"same-source"	"d34f310ffe1563af46bace03e514488a62f9cb25"	"merged-pr"	"0a689dc6b1200af477f0cbaf3c8a7c1e7da0488a"	"2038"	"r300: separate generic FP24 storage from R2VB identity admission"	"2026-08-29T07:26:25Z"	"docs/hardware/r3v-native-attended-producer-procedure.md"	"3d0fb4fb70127c954bcc704eaf018489ea84f1f4"	"d34f310ffe1563af46bace03e514488a62f9cb25"	"merged-pr"	"0a689dc6b1200af477f0cbaf3c8a7c1e7da0488a"	"2038"	"r300: separate generic FP24 storage from R2VB identity admission"	"2026-08-29T07:26:25Z"	"r300: separate generic FP24 storage from R2VB identity admission"	"r300: separate generic FP24 storage from R2VB identity admission"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIj8L"	"2026-08-14T01:24:56Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1593#discussion_r3780334744"	"docs/hardware/r3v-native-attended-producer-procedure.md"	"56"	"describe the tail as in row padding"	"unassessed"	""	"resolved"	"same-source"	"d34f310ffe1563af46bace03e514488a62f9cb25"	"merged-pr"	"0a689dc6b1200af477f0cbaf3c8a7c1e7da0488a"	"2038"	"r300: separate generic FP24 storage from R2VB identity admission"	"2026-08-29T07:26:25Z"	"docs/hardware/r3v-native-attended-producer-procedure.md"	"3d0fb4fb70127c954bcc704eaf018489ea84f1f4"	"d34f310ffe1563af46bace03e514488a62f9cb25"	"merged-pr"	"0a689dc6b1200af477f0cbaf3c8a7c1e7da0488a"	"2038"	"r300: separate generic FP24 storage from R2VB identity admission"	"2026-08-29T07:26:25Z"	"r300: separate generic FP24 storage from R2VB identity admission"	"r300: separate generic FP24 storage from R2VB identity admission"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIj8P"	"2026-08-14T01:24:56Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1593#discussion_r3780334748"	"docs/hardware/r3v-native-attended-producer-procedure.md"	"67"	"keep parser acceptance out of transport evidence"	"unassessed"	""	"resolved"	"same-source"	"d34f310ffe1563af46bace03e514488a62f9cb25"	"merged-pr"	"0a689dc6b1200af477f0cbaf3c8a7c1e7da0488a"	"2038"	"r300: separate generic FP24 storage from R2VB identity admission"	"2026-08-29T07:26:25Z"	"docs/hardware/r3v-native-attended-producer-procedure.md"	"3d0fb4fb70127c954bcc704eaf018489ea84f1f4"	"d34f310ffe1563af46bace03e514488a62f9cb25"	"merged-pr"	"0a689dc6b1200af477f0cbaf3c8a7c1e7da0488a"	"2038"	"r300: separate generic FP24 storage from R2VB identity admission"	"2026-08-29T07:26:25Z"	"r300: separate generic FP24 storage from R2VB identity admission"	"r300: separate generic FP24 storage from R2VB identity admission"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIlCB"	"2026-08-14T01:26:49Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1592#discussion_r3780341259"	"src/amd/r300/vulkan/tests/r3v_native_attended_producer.c"	"365"	"classify non poison carrier mismatches separately"	"unassessed"	""	"resolved"	"same-source"	"45aa24250b56e17385377f2203ba331c79d1631d"	"merged-pr"	"dcc532657ce5146b04295692bfe3085aebbbad8a"	"2028"	"r3v: replay producer submit object with fresh evidence"	"2026-08-29T03:37:12Z"	"src/amd/r300/vulkan/tests/r3v_native_attended_producer.c"	"8950b65c6fdd5f63c4de9bff9f2f856f1fad8061"	"45aa24250b56e17385377f2203ba331c79d1631d"	"merged-pr"	"dcc532657ce5146b04295692bfe3085aebbbad8a"	"2028"	"r3v: replay producer submit object with fresh evidence"	"2026-08-29T03:37:12Z"	"r3v: replay producer submit object with fresh evidence"	"r3v: replay producer submit object with fresh evidence"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIlCE"	"2026-08-14T01:26:49Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1592#discussion_r3780341263"	"src/amd/r300/vulkan/tests/r3v_native_attended_producer.c"	"2"	"add real copyright lines to the new source files"	"unassessed"	""	"resolved"	"same-source"	"45aa24250b56e17385377f2203ba331c79d1631d"	"merged-pr"	"dcc532657ce5146b04295692bfe3085aebbbad8a"	"2028"	"r3v: replay producer submit object with fresh evidence"	"2026-08-29T03:37:12Z"	"src/amd/r300/vulkan/tests/r3v_native_attended_producer.c"	"8950b65c6fdd5f63c4de9bff9f2f856f1fad8061"	"45aa24250b56e17385377f2203ba331c79d1631d"	"merged-pr"	"dcc532657ce5146b04295692bfe3085aebbbad8a"	"2028"	"r3v: replay producer submit object with fresh evidence"	"2026-08-29T03:37:12Z"	"r3v: replay producer submit object with fresh evidence"	"r3v: replay producer submit object with fresh evidence"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIlCG"	"2026-08-14T01:26:49Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1592#discussion_r3780341265"	"src/amd/r300/vulkan/tests/r3v_native_attended_producer.c"	"324"	"preflight runner artifacts before the one shot submit"	"unassessed"	""	"resolved"	"same-source"	"45aa24250b56e17385377f2203ba331c79d1631d"	"merged-pr"	"dcc532657ce5146b04295692bfe3085aebbbad8a"	"2028"	"r3v: replay producer submit object with fresh evidence"	"2026-08-29T03:37:12Z"	"src/amd/r300/vulkan/tests/r3v_native_attended_producer.c"	"8950b65c6fdd5f63c4de9bff9f2f856f1fad8061"	"45aa24250b56e17385377f2203ba331c79d1631d"	"merged-pr"	"dcc532657ce5146b04295692bfe3085aebbbad8a"	"2028"	"r3v: replay producer submit object with fresh evidence"	"2026-08-29T03:37:12Z"	"r3v: replay producer submit object with fresh evidence"	"r3v: replay producer submit object with fresh evidence"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIlCJ"	"2026-08-14T01:26:49Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1592#discussion_r3780341270"	"src/amd/r300/vulkan/r3v_native_cell.c"	"785"	"update the implementation boundary for live r2vb delivery"	"unassessed"	""	"resolved"	"same-source"	"aa62b70798ae6ddc3a07e1da7989568d18b4be4d"	"merged-pr"	"b01c1dcb5a836bb8a64fcc3890c5cd73fe0e09b1"	"2056"	"r3v GPU producer viewport and carrier retention"	"2026-08-29T15:06:35Z"	"src/amd/r300/vulkan/r3v_native_cell.c"	"9c7b1daf0877bcc03e27fb883ec8041580435e01"	"aa62b70798ae6ddc3a07e1da7989568d18b4be4d"	"merged-pr"	"b01c1dcb5a836bb8a64fcc3890c5cd73fe0e09b1"	"2056"	"r3v GPU producer viewport and carrier retention"	"2026-08-29T15:06:35Z"	"r3v: project GPU producer positions before carrier emission"	"r3v: project GPU producer positions before carrier emission"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZIlCL"	"2026-08-14T01:26:49Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1592#discussion_r3780341273"	"src/amd/r300/vulkan/meson.build"	"726"	"add the producer hardware authorization procedure"	"unassessed"	""	"resolved"	"same-source"	"82087a506a7f43a7603ca36e5431a8aa24f08396"	"merged-pr"	"ba1652a87e55351b40743b79f0bec9dee44a9f6b"	"2057"	"r3v native separation audit input validation"	"2026-08-29T15:35:47Z"	"src/amd/r300/vulkan/meson.build"	"7e26c2f56fb8b1afdd1ceb271412721de87f37d3"	"82087a506a7f43a7603ca36e5431a8aa24f08396"	"merged-pr"	"ba1652a87e55351b40743b79f0bec9dee44a9f6b"	"2057"	"r3v native separation audit input validation"	"2026-08-29T15:35:47Z"	"r3v: harden native separation audit inputs"	"r3v: harden native separation audit inputs"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZI5HF"	"2026-08-14T02:00:06Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1594#discussion_r3780463326"	"src/amd/r300/vulkan/tests/r3v_memory_properties_contract_test.c"	"10"	"keep contract checks live in release builds"	"fixed-on-main"	"A release build removes the assertions or the known-bad table passes."	"resolved"	"same-source"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"src/amd/r300/vulkan/tests/r3v_memory_properties_contract_test.c"	"3fc7ae776b1d2fc46aa0e8ab6e64341f04420eb1"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"r3v: preserve runtime DRM memory capacity"	"r3v: preserve runtime DRM memory capacity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZI5HJ"	"2026-08-14T02:00:06Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1594#discussion_r3780463335"	"src/amd/r300/vulkan/r3v_memory_properties_contract.h"	"2"	"add a real copyright line to the new contract header"	"superseded-on-main"	"A verified legal holder requires attribution in this file under the current policy."	"resolved"	"same-source"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"src/amd/r300/vulkan/r3v_memory_properties_contract.h"	"2732c8b45b559c141dc1fea180cbf480307943c8"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"r3v: preserve runtime DRM memory capacity"	"r3v: preserve runtime DRM memory capacity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZI5HM"	"2026-08-14T02:00:06Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1594#discussion_r3780463340"	"src/amd/r300/vulkan/tests/r3v_memory_properties_contract_test.c"	"2"	"add a real copyright line to the new contract test"	"superseded-on-main"	"A verified legal holder requires attribution in this file under the current policy."	"resolved"	"same-source"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"src/amd/r300/vulkan/tests/r3v_memory_properties_contract_test.c"	"3fc7ae776b1d2fc46aa0e8ab6e64341f04420eb1"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"r3v: preserve runtime DRM memory capacity"	"r3v: preserve runtime DRM memory capacity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZI5HP"	"2026-08-14T02:00:06Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1594#discussion_r3780463345"	"src/amd/r300/vulkan/r3v_memory_properties_contract.h"	"28"	"ground the enforced rs48x ceiling in a primary source"	"repair-required"	"A rank-1-through-4 source proves the ceiling for every admitted device or the limit is derived from probed data."	"resolved"	"same-source"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"src/amd/r300/vulkan/r3v_memory_properties_contract.h"	"2732c8b45b559c141dc1fea180cbf480307943c8"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"r3v: preserve runtime DRM memory capacity"	"r3v: preserve runtime DRM memory capacity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZI5HR"	"2026-08-14T02:00:06Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1594#discussion_r3780463348"	"src/amd/r300/vulkan/r3v_memory_properties_contract.h"	"102"	"add discovery locations for the memory contract claims"	"repair-required"	"Every mechanism claim names its owning symbol, source location, and discovery command."	"resolved"	"same-source"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"src/amd/r300/vulkan/r3v_memory_properties_contract.h"	"2732c8b45b559c141dc1fea180cbf480307943c8"	"64c39ac504e7555526c8870237e05c26c1b219b8"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"r3v: preserve runtime DRM memory capacity"	"r3v: preserve runtime DRM memory capacity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
